MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
367469070,2024-06-15T19:07:15,37.86829,-122.31496,0.0,106.4,511.0
368212750,2024-06-15T19:07:12,37.77452,-122.38453,0.0,360.0,511.0
368320180,2024-06-15T19:08:34,37.86719,-122.44575,8.0,232.2,511.0
367301480,2024-06-15T19:09:18,37.80261,-122.39805,0.0,292.5,55.0
338355544,2024-06-15T19:09:22,37.89462,-122.39078,4.2,136.0,511.0
338319661,2024-06-15T19:08:57,37.81038,-122.40964,0.1,360.0,511.0
338413583,2024-06-15T19:09:16,37.91700,-122.43498,7.6,191.5,511.0
367645480,2024-06-15T19:09:27,37.82799,-122.45934,7.7,266.4,264.0
367004670,2024-06-15T19:10:55,37.90584,-122.37229,0.0,197.9,234.0
372724000,2024-06-15T19:09:43,37.81130,-122.32197,0.0,137.1,41.0
367770580,2024-06-15T19:09:46,37.84242,-122.39003,7.2,264.6,511.0
367597620,2024-06-15T19:09:51,37.76899,-122.37483,4.5,331.2,511.0
338234712,2024-06-15T19:09:11,37.90914,-122.38315,0.0,360.0,511.0
338398166,2024-06-15T19:09:49,37.76720,-122.28596,0.0,162.2,511.0
368168710,2024-06-15T19:03:09,37.92332,-122.42560,5.6,357.2,355.0
366753000,2024-06-15T19:11:03,37.79223,-122.29391,9.1,91.0,511.0
368018070,2024-06-15T19:10:10,37.77790,-122.38797,0.2,66.0,243.0
338427575,2024-06-15T19:09:28,37.88937,-122.43043,3.9,153.8,511.0
338244579,2024-06-15T19:09:57,37.81553,-122.36733,4.0,72.5,76.0
338398275,2024-06-15T19:09:25,37.81068,-122.48708,3.7,299.7,511.0
232014181,2024-06-15T19:10:03,37.85641,-122.47484,2.0,128.9,511.0
368320180,2024-06-15T19:10:06,37.86511,-122.44925,8.2,232.2,511.0
338181692,2024-06-15T19:09:55,37.84528,-122.42332,5.7,271.6,511.0
367435450,2024-06-15T19:10:00,37.89060,-122.41518,5.0,349.5,511.0
419001313,2024-06-15T19:11:18,37.75247,-122.35309,0.0,38.2,159.0
367533950,2024-06-15T19:11:23,37.91294,-122.35167,0.0,360.0,511.0
368039540,2024-06-15T19:10:35,37.91495,-122.47788,0.0,360.0,511.0
338368401,2024-06-15T19:03:37,37.87076,-122.49786,0.0,40.4,511.0
338143254,2024-06-15T19:03:50,37.78098,-122.38593,0.0,333.7,511.0
338398123,2024-06-15T19:04:03,37.91124,-122.34677,0.5,171.7,182.0
338429201,2024-06-15T19:10:46,37.83810,-122.31112,0.0,360.0,511.0
367189370,2024-06-15T19:10:48,37.79131,-122.27706,0.0,23.3,511.0
366970020,2024-06-15T19:04:08,37.81940,-122.40221,28.4,144.0,142.0
367768090,2024-06-15T19:10:43,37.90590,-122.38346,2.5,97.5,511.0
368160380,2024-06-15T19:11:08,37.80538,-122.37334,7.7,300.0,511.0
367310560,2024-06-15T19:10:55,37.80851,-122.40806,1.6,4.9,511.0
367521060,2024-06-15T19:11:00,37.87218,-122.36569,5.3,290.4,511.0
367776410,2024-06-15T19:09:03,37.80181,-122.39189,20.8,236.3,511.0
338402907,2024-06-15T19:05:00,37.87067,-122.49946,0.0,360.0,511.0
368178440,2024-06-15T19:11:28,37.76682,-122.28454,0.0,43.2,511.0
367586360,2024-06-15T19:11:22,37.83284,-122.46192,4.9,132.0,116.0
215230000,2024-06-15T19:11:47,37.79682,-122.31865,0.0,186.6,288.0
368254780,2024-06-15T19:11:45,37.86397,-122.48728,0.0,360.0,511.0
368260830,2024-06-15T19:12:49,37.79232,-122.28441,0.0,119.2,177.0
366975760,2024-06-15T19:05:46,37.81946,-122.47702,7.6,69.9,511.0
367350050,2024-06-15T19:06:38,37.82669,-122.42072,0.1,116.7,511.0
338332477,2024-06-15T19:12:58,37.79275,-122.27520,0.0,318.6,511.0
338460698,2024-06-15T19:11:43,37.84624,-122.35857,1.0,99.6,511.0
367404880,2024-06-15T19:12:14,37.77949,-122.38456,2.1,178.7,511.0
338326777,2024-06-15T19:12:16,37.78045,-122.38599,0.1,360.0,511.0
368250450,2024-06-15T19:12:17,37.78717,-122.27144,0.0,360.0,511.0
367469070,2024-06-15T19:13:24,37.86828,-122.31494,0.0,0.0,511.0
338388057,2024-06-15T19:06:19,37.83923,-122.31101,0.0,360.0,511.0
367152240,2024-06-15T19:12:50,37.80002,-122.39357,3.8,168.5,511.0
338096000,2024-06-15T19:06:37,37.78142,-122.38615,0.0,267.8,511.0
368314840,2024-06-15T19:13:21,37.82124,-122.42022,2.8,252.9,234.0
367768090,2024-06-15T19:13:15,37.90732,-122.38267,2.3,0.7,511.0
368052630,2024-06-15T19:12:20,37.80935,-122.41519,0.3,212.9,131.0
368052630,2024-06-15T19:13:31,37.80935,-122.41519,0.2,23.2,131.0
338306963,2024-06-15T19:13:12,37.80999,-122.42062,0.2,282.3,511.0
367310560,2024-06-15T19:13:28,37.81024,-122.40744,1.4,343.7,511.0
338428831,2024-06-15T19:13:42,37.78508,-122.26740,0.0,38.4,511.0
338059511,2024-06-15T19:13:22,37.83857,-122.31147,0.4,102.7,511.0
368198110,2024-06-15T19:13:57,37.77989,-122.25393,0.3,360.0,511.0
366999891,2024-06-15T19:13:40,37.83287,-122.47761,0.0,360.0,511.0
367425230,2024-06-15T19:14:15,37.78143,-122.38649,0.0,106.7,511.0
368278830,2024-06-15T19:11:11,37.79230,-122.28344,0.0,201.9,269.0
338132901,2024-06-15T19:13:52,37.87122,-122.46229,0.0,276.4,511.0
366862670,2024-06-15T19:13:43,37.70083,-122.32507,0.0,45.6,511.0
303943000,2024-06-15T19:14:09,37.74149,-122.36876,0.0,360.0,143.0
338143407,2024-06-15T19:13:58,37.81593,-122.42087,7.0,315.2,511.0
338165469,2024-06-15T19:14:08,37.82489,-122.40007,4.6,194.4,186.0
338229693,2024-06-15T19:11:54,37.90909,-122.38073,0.0,3.9,235.0
367605870,2024-06-15T19:12:22,37.85898,-122.47980,0.0,360.0,511.0
338169898,2024-06-15T19:12:51,37.85472,-122.44872,0.2,179.9,511.0
368320180,2024-06-15T19:13:04,37.86146,-122.45466,6.0,225.8,511.0
338252838,2024-06-15T19:13:11,37.78058,-122.25462,0.0,0.0,511.0
368215830,2024-06-15T19:13:18,37.84736,-122.36184,3.0,295.7,511.0
367435450,2024-06-15T19:14:01,37.89521,-122.41728,2.9,221.8,511.0
368160380,2024-06-15T19:14:06,37.80818,-122.38044,7.7,287.0,511.0
338239291,2024-06-15T19:14:23,37.91226,-122.34675,0.0,360.0,511.0
338307197,2024-06-15T19:14:28,37.82563,-122.34915,4.4,171.2,511.0
357994000,2024-06-15T19:14:19,37.72960,-122.33640,0.0,74.3,161.0
338131759,2024-06-15T19:14:37,37.78005,-122.38567,0.1,74.6,511.0
367107280,2024-06-15T19:12:45,37.86783,-122.31427,0.0,360.0,511.0
367107280,2024-06-15T19:13:55,37.86784,-122.31427,0.0,360.0,511.0
367776410,2024-06-15T19:14:38,37.79694,-122.39326,0.0,360.0,511.0
366976780,2024-06-15T19:13:46,37.80896,-122.41084,0.0,360.0,511.0
338445606,2024-06-15T19:13:52,37.84768,-122.46608,2.3,119.0,511.0
338398275,2024-06-15T19:14:25,37.81345,-122.49556,5.8,297.7,511.0
338208292,2024-06-15T19:14:33,37.85582,-122.41535,5.4,359.8,511.0
367369720,2024-06-15T19:14:59,37.90567,-122.37195,0.0,126.8,237.0
367770220,2024-06-15T19:08:19,37.86025,-122.40232,5.8,303.1,511.0
368250450,2024-06-15T19:15:16,37.78717,-122.27145,0.0,360.0,511.0
367760340,2024-06-15T19:15:23,37.86031,-122.39432,2.7,86.1,511.0
563142100,2024-06-15T19:12:58,37.80810,-122.33902,0.0,354.0,235.0
563142100,2024-06-15T19:15:58,37.80817,-122.33897,0.0,353.0,235.0
368341690,2024-06-15T19:12:49,37.90559,-122.38532,24.1,276.8,276.0
338469881,2024-06-15T19:13:39,37.89937,-122.43128,6.3,132.6,132.0
215230000,2024-06-15T19:14:46,37.79680,-122.31864,0.0,186.6,287.0
338192559,2024-06-15T19:15:01,37.78052,-122.25455,0.0,360.0,511.0
368035410,2024-06-15T19:15:13,37.85909,-122.48136,0.0,360.0,511.0
338326777,2024-06-15T19:15:14,37.78046,-122.38598,0.1,360.0,511.0
338231072,2024-06-15T19:15:23,37.91022,-122.34857,0.4,360.0,511.0
367310560,2024-06-15T19:15:25,37.81069,-122.40761,2.9,350.7,511.0
338125577,2024-06-15T19:15:37,37.92417,-122.43509,6.9,192.8,199.0
338240611,2024-06-15T19:15:58,37.91208,-122.34691,0.0,236.3,511.0
368169820,2024-06-15T19:15:57,37.91120,-122.34836,0.0,168.7,511.0
338102084,2024-06-15T19:15:57,37.86476,-122.48990,0.0,215.9,88.0
338096000,2024-06-15T19:09:39,37.78144,-122.38617,0.1,267.8,511.0
338143254,2024-06-15T19:09:50,37.78099,-122.38592,0.0,333.7,511.0
338404076,2024-06-15T19:16:11,37.90868,-122.38315,0.0,182.4,511.0
367521060,2024-06-15T19:16:31,37.87508,-122.37509,5.4,290.7,511.0
338481341,2024-06-15T19:16:28,37.85946,-122.35388,7.1,90.8,90.0
368203210,2024-06-15T19:16:44,37.91407,-122.35154,0.0,360.0,511.0
366778450,2024-06-15T19:08:03,37.79927,-122.38918,14.2,42.7,51.0
319510000,2024-06-15T19:08:10,37.79044,-122.28925,0.0,186.1,90.0
366981360,2024-06-15T19:09:28,37.81199,-122.42227,10.7,249.5,511.0
366981360,2024-06-15T19:10:37,37.81115,-122.42639,10.5,255.6,511.0
368063440,2024-06-15T19:16:38,37.79464,-122.28018,0.0,39.8,25.0
367607810,2024-06-15T19:16:37,37.91228,-122.34677,0.0,0.0,511.0
338425476,2024-06-15T19:16:07,37.87205,-122.49886,0.0,360.0,511.0
338181286,2024-06-15T19:16:54,37.86072,-122.48071,0.0,288.2,511.0
357994000,2024-06-15T19:17:19,37.72959,-122.33641,0.0,74.3,161.0
357441000,2024-06-15T19:15:47,37.75048,-122.34385,0.0,270.0,159.0
367305920,2024-06-15T19:16:37,37.82207,-122.31199,0.0,360.0,290.0
338165469,2024-06-15T19:17:10,37.82075,-122.40149,5.4,198.0,191.0
338310088,2024-06-15T19:16:49,37.86460,-122.49046,0.0,360.0,511.0
368160380,2024-06-15T19:17:09,37.81071,-122.38791,7.5,299.8,511.0
367338290,2024-06-15T19:16:51,37.82103,-122.40985,11.6,305.5,511.0
367533950,2024-06-15T19:17:12,37.91294,-122.35167,0.0,360.0,511.0
368052630,2024-06-15T19:15:50,37.80934,-122.41520,0.2,37.4,133.0
338131759,2024-06-15T19:17:36,37.78004,-122.38567,0.0,74.6,511.0
367065180,2024-06-15T19:17:18,37.90307,-122.40397,2.9,256.6,511.0
368018070,2024-06-15T19:19:27,37.79349,-122.38221,17.5,344.9,339.0
338478886,2024-06-15T19:11:22,37.78428,-122.26647,0.0,360.0,511.0
338225389,2024-06-15T19:17:43,37.92472,-122.37375,0.0,360.0,511.0
366849420,2024-06-15T19:17:29,37.92403,-122.37270,0.0,226.3,227.0
367310560,2024-06-15T19:17:55,37.81154,-122.40803,1.4,323.0,511.0
367771580,2024-06-15T19:18:10,37.80685,-122.44511,0.0,360.0,511.0
366961920,2024-06-15T19:15:04,37.81581,-122.48266,8.5,301.3,511.0
367677130,2024-06-15T19:17:11,37.79218,-122.28460,0.0,166.4,180.0
367338290,2024-06-15T19:18:11,37.82343,-122.41413,9.6,310.9,511.0
367369720,2024-06-15T19:17:19,37.90567,-122.37195,0.0,97.8,236.0
368368270,2024-06-15T19:18:19,37.82511,-122.40290,8.2,185.8,181.0
338233486,2024-06-15T19:17:38,37.91251,-122.40168,5.1,279.0,511.0
367645480,2024-06-15T19:17:57,37.82265,-122.47651,5.9,123.0,107.0
338243227,2024-06-15T19:12:15,37.83879,-122.37633,5.5,259.4,254.0
366970020,2024-06-15T19:12:37,37.79926,-122.39246,0.3,211.5,147.0
367107280,2024-06-15T19:17:25,37.86784,-122.31427,0.0,360.0,511.0
367152240,2024-06-15T19:19:40,37.79895,-122.39356,0.5,23.4,511.0
338165469,2024-06-15T19:18:38,37.81871,-122.40213,5.3,162.6,156.0
367725380,2024-06-15T19:18:58,37.81120,-122.40893,0.1,187.9,511.0
368035410,2024-06-15T19:18:44,37.85908,-122.48136,0.1,360.0,511.0
368053480,2024-06-15T19:19:16,37.91414,-122.35201,0.0,360.0,511.0
367597620,2024-06-15T19:18:21,37.77801,-122.37912,3.6,348.7,511.0
368093850,2024-06-15T19:18:37,37.82664,-122.42057,3.3,122.1,511.0
338184357,2024-06-15T19:18:15,37.90973,-122.43974,7.0,208.7,511.0
367301480,2024-06-15T19:18:18,37.80262,-122.39803,0.0,292.5,55.0
338398166,2024-06-15T19:18:49,37.76716,-122.28596,0.0,162.2,511.0
338419452,2024-06-15T19:18:51,37.87036,-122.49780,0.0,360.0,511.0
368168710,2024-06-15T19:12:39,37.92836,-122.43342,7.0,191.0,194.0
338424526,2024-06-15T19:19:16,37.91169,-122.43185,6.6,125.3,511.0
338238538,2024-06-15T19:19:02,37.90956,-122.38324,0.0,19.8,511.0
367305860,2024-06-15T19:19:07,37.86685,-122.49507,0.0,360.0,511.0
338494643,2024-06-15T19:19:17,37.78540,-122.25833,0.7,38.5,511.0
338469881,2024-06-15T19:19:12,37.89297,-122.42247,6.3,121.0,120.0
338243227,2024-06-15T19:13:16,37.83846,-122.37817,5.5,257.9,251.0
338322294,2024-06-15T19:13:29,37.79383,-122.27699,0.0,326.0,511.0
366864140,2024-06-15T19:19:30,37.81016,-122.41134,0.0,142.5,511.0
338390586,2024-06-15T19:19:31,37.78310,-122.26214,0.0,360.0,55.0
367533950,2024-06-15T19:19:24,37.91294,-122.35167,0.0,360.0,511.0
368368270,2024-06-15T19:19:45,37.82225,-122.40342,6.2,185.9,15.0
232014181,2024-06-15T19:20:04,37.86232,-122.48191,3.5,292.9,511.0
338304709,2024-06-15T19:20:13,37.87177,-122.45575,0.0,360.0,511.0
368215830,2024-06-15T19:20:15,37.85281,-122.37426,7.6,304.4,511.0
367469070,2024-06-15T19:19:14,37.86740,-122.31536,3.0,274.8,511.0
338307197,2024-06-15T19:19:29,37.81989,-122.34748,4.6,184.0,511.0
367338290,2024-06-15T19:19:51,37.82642,-122.41874,10.7,308.4,511.0
367006980,2024-06-15T19:18:33,37.79883,-122.39450,0.0,233.3,511.0
368194460,2024-06-15T19:19:25,37.92587,-122.41327,0.1,222.8,323.0
367006980,2024-06-15T19:20:52,37.79883,-122.39448,0.0,235.0,511.0
368093850,2024-06-15T19:19:47,37.82487,-122.41871,8.9,153.3,511.0
338396171,2024-06-15T19:20:01,37.86016,-122.48074,0.0,360.0,511.0
338197303,2024-06-15T19:20:04,37.85960,-122.48186,0.1,11.9,511.0
368063440,2024-06-15T19:21:19,37.79465,-122.28019,0.0,39.8,25.0
338229881,2024-06-15T19:20:17,37.86461,-122.49004,0.0,360.0,511.0
367768090,2024-06-15T19:20:14,37.90558,-122.38534,5.0,267.7,511.0
368302170,2024-06-15T19:20:01,37.80113,-122.39650,0.1,326.7,53.0
338104711,2024-06-15T19:20:22,37.91005,-122.35295,4.3,233.3,511.0
367677130,2024-06-15T19:19:32,37.79218,-122.28462,0.0,188.8,181.0
366778450,2024-06-15T19:13:13,37.85115,-122.40084,40.5,350.5,348.0
338402907,2024-06-15T19:13:57,37.87067,-122.49948,0.0,360.0,511.0
338233488,2024-06-15T19:20:28,37.91252,-122.34675,0.2,360.0,511.0
366999891,2024-06-15T19:20:41,37.83287,-122.47762,0.1,360.0,511.0
518100257,2024-06-15T19:20:53,37.85734,-122.47689,0.0,334.0,511.0
338243303,2024-06-15T19:20:34,37.87103,-122.49603,0.0,360.0,84.0
366808340,2024-06-15T19:18:32,37.81935,-122.44037,13.8,270.7,270.0
366808340,2024-06-15T19:22:02,37.81965,-122.45719,13.2,289.0,298.0
367521060,2024-06-15T19:21:00,37.87791,-122.38283,5.4,294.4,511.0
338355544,2024-06-15T19:20:52,37.89491,-122.39267,1.6,307.1,511.0
338398275,2024-06-15T19:20:56,37.80819,-122.50499,9.6,194.8,511.0
366975760,2024-06-15T19:14:33,37.82530,-122.45024,8.3,86.8,511.0
338413583,2024-06-15T19:20:46,37.90055,-122.43351,5.4,141.5,511.0
367338290,2024-06-15T19:20:52,37.82758,-122.42053,2.0,308.9,511.0
368160380,2024-06-15T19:21:06,37.81438,-122.39731,7.0,279.9,511.0
338190748,2024-06-15T19:21:20,37.89729,-122.42224,8.4,108.3,114.0
338181692,2024-06-15T19:21:26,37.84656,-122.45393,7.9,257.4,511.0
338143407,2024-06-15T19:21:27,37.82246,-122.43739,7.6,292.9,511.0
338230669,2024-06-15T19:21:35,37.91253,-122.34685,0.1,170.5,511.0
338165469,2024-06-15T19:21:38,37.81491,-122.40097,4.8,170.3,160.0
366742520,2024-06-15T19:21:05,37.86870,-122.49678,0.0,360.0,511.0
368368270,2024-06-15T19:21:19,37.82057,-122.40375,1.4,156.0,140.0
368169820,2024-06-15T19:21:57,37.91120,-122.34836,0.0,168.7,511.0
368243190,2024-06-15T19:21:59,37.77578,-122.24857,0.0,319.7,511.0
338427534,2024-06-15T19:15:18,37.87417,-122.39285,0.5,349.2,290.0
366862670,2024-06-15T19:21:41,37.70083,-122.32499,0.0,66.7,511.0
367770580,2024-06-15T19:21:46,37.83910,-122.41733,7.0,270.7,511.0
338233823,2024-06-15T19:22:04,37.78590,-122.26829,0.0,207.5,511.0
367189370,2024-06-15T19:22:18,37.79132,-122.27705,0.0,184.8,511.0
368330530,2024-06-15T19:22:05,37.79319,-122.27594,0.0,360.0,511.0
368246660,2024-06-15T19:22:18,37.86979,-122.49559,0.0,360.0,511.0
367533950,2024-06-15T19:21:43,37.91294,-122.35167,0.0,360.0,511.0
338360063,2024-06-15T19:22:25,37.78825,-122.27404,0.0,360.0,511.0
367389640,2024-06-15T19:21:50,37.80901,-122.41123,0.0,211.5,511.0
338428831,2024-06-15T19:22:38,37.78509,-122.26739,0.0,38.4,511.0
338184357,2024-06-15T19:22:16,37.90223,-122.44366,6.7,195.5,511.0
338310494,2024-06-15T19:22:33,37.78612,-122.26954,0.0,360.0,511.0
368203210,2024-06-15T19:22:46,37.91406,-122.35155,0.0,360.0,511.0
338390586,2024-06-15T19:23:02,37.78309,-122.26214,0.0,360.0,55.0
367435450,2024-06-15T19:23:02,37.88245,-122.42716,6.3,215.0,511.0
368212750,2024-06-15T19:22:10,37.77452,-122.38453,0.0,360.0,511.0
368314840,2024-06-15T19:22:46,37.82649,-122.44424,9.6,270.2,266.0
338181286,2024-06-15T19:22:53,37.86070,-122.48071,0.1,288.2,511.0
338398241,2024-06-15T19:23:13,37.75640,-122.30150,1.9,339.1,511.0
338424526,2024-06-15T19:23:16,37.90765,-122.42400,6.6,125.8,511.0
338452663,2024-06-15T19:22:58,37.81385,-122.47483,4.2,104.6,511.0
338225389,2024-06-15T19:23:44,37.92473,-122.37374,0.0,360.0,511.0
368194460,2024-06-15T19:22:25,37.92587,-122.41330,0.1,222.8,323.0
232014181,2024-06-15T19:23:04,37.86391,-122.48457,3.4,292.9,511.0
338181692,2024-06-15T19:22:55,37.84604,-122.45739,6.1,299.2,511.0
338109287,2024-06-15T19:23:30,37.78088,-122.38710,0.0,192.8,511.0
368063440,2024-06-15T19:22:38,37.79464,-122.28022,0.0,39.8,25.0
367108460,2024-06-15T19:22:42,37.92396,-122.37269,0.0,18.9,511.0
367330510,2024-06-15T19:23:21,37.82200,-122.31168,0.0,360.0,292.0
368260830,2024-06-15T19:25:28,37.79232,-122.28440,0.0,98.6,177.0
368316730,2024-06-15T19:23:36,37.90902,-122.37929,0.0,360.0,511.0
368059360,2024-06-15T19:23:40,37.80690,-122.44501,0.0,360.0,511.0
338319661,2024-06-15T19:23:57,37.81038,-122.40966,0.1,360.0,511.0
366866080,2024-06-15T19:24:06,37.81104,-122.44237,3.5,325.0,315.0
338406416,2024-06-15T19:24:15,37.75518,-122.36642,7.4,340.7,349.0
366972000,2024-06-15T19:23:20,37.92668,-122.42341,7.3,298.8,312.0
366985310,2024-06-15T19:23:44,37.84437,-122.45056,14.0,139.1,136.0
367396790,2024-06-15T19:17:24,37.81898,-122.30924,0.0,360.0,173.0
367350050,2024-06-15T19:17:05,37.80967,-122.40387,4.8,135.5,511.0
368018070,2024-06-15T19:21:31,37.79701,-122.38783,7.1,270.2,254.0
248820000,2024-06-15T19:24:19,37.86478,-122.49098,0.0,169.7,89.0
366808340,2024-06-15T19:23:12,37.82079,-122.46258,13.3,276.5,278.0
366808340,2024-06-15T19:25:23,37.81984,-122.47267,13.1,250.8,256.0
368278830,2024-06-15T19:23:10,37.79227,-122.28346,0.0,201.9,270.0
372205000,2024-06-15T19:23:14,37.76089,-122.34667,0.0,31.6,159.0
232014181,2024-06-15T19:24:05,37.86404,-122.48525,1.2,199.7,511.0
338326777,2024-06-15T19:24:17,37.78045,-122.38599,0.0,360.0,511.0
367006980,2024-06-15T19:24:22,37.79881,-122.39449,0.0,0.0,511.0
367581220,2024-06-15T19:25:16,37.81900,-122.30880,0.0,73.2,281.0
367741780,2024-06-15T19:24:46,37.91286,-122.35214,0.0,34.0,353.0
338044878,2024-06-15T19:24:41,37.91344,-122.35186,0.0,349.5,511.0
338424526,2024-06-15T19:24:45,37.90606,-122.42114,7.1,123.9,511.0
338059511,2024-06-15T19:24:17,37.83857,-122.31163,0.6,241.6,511.0
367004670,2024-06-15T19:25:56,37.90584,-122.37229,0.0,260.9,234.0
338209242,2024-06-15T19:25:07,37.80094,-122.38935,9.4,155.9,511.0
367768090,2024-06-15T19:25:13,37.90652,-122.39355,4.0,278.7,511.0
338445606,2024-06-15T19:24:12,37.84244,-122.45554,3.0,140.2,511.0
373943000,2024-06-15T19:25:38,37.70103,-122.31545,0.1,260.5,183.0
367167000,2024-06-15T19:16:05,37.81944,-122.31090,0.0,0.0,278.0
366970020,2024-06-15T19:16:46,37.79958,-122.39260,2.1,355.0,177.0
338434833,2024-06-15T19:24:17,37.90750,-122.38353,0.0,360.0,511.0
368320180,2024-06-15T19:24:36,37.85288,-122.46388,0.9,125.1,511.0
338146074,2024-06-15T19:25:10,37.89016,-122.42346,7.3,113.1,511.0
338413583,2024-06-15T19:25:15,37.89488,-122.43147,5.2,206.1,212.0
338201659,2024-06-15T19:25:33,37.85819,-122.48016,0.0,16.0,511.0
338102084,2024-06-15T19:24:58,37.86474,-122.48992,0.0,204.2,88.0
338238538,2024-06-15T19:25:05,37.90956,-122.38324,0.0,19.8,511.0
636018613,2024-06-15T19:18:52,37.72208,-122.34231,0.0,260.2,163.0
311000112,2024-06-15T19:25:25,37.92594,-122.41437,0.0,245.1,324.0
367776410,2024-06-15T19:26:16,37.79714,-122.39284,7.9,70.9,511.0
367469070,2024-06-15T19:26:35,37.86017,-122.32959,8.3,247.5,511.0
338096706,2024-06-15T19:25:11,37.85301,-122.37165,15.3,327.3,511.0
367435450,2024-06-15T19:25:34,37.87939,-122.42968,4.8,208.7,511.0
338406416,2024-06-15T19:25:42,37.75803,-122.36752,7.4,342.0,349.0
366976780,2024-06-15T19:25:15,37.80896,-122.41085,0.0,360.0,511.0
368203210,2024-06-15T19:25:43,37.91407,-122.35155,0.0,360.0,511.0
338469411,2024-06-15T19:19:02,37.79156,-122.54374,8.7,58.0,511.0
477348300,2024-06-15T19:24:54,37.79585,-122.31454,0.0,107.8,287.0
368302170,2024-06-15T19:24:12,37.80112,-122.39649,0.2,110.5,53.0
367027000,2024-06-15T19:26:14,37.86505,-122.49352,0.0,360.0,511.0
338125577,2024-06-15T19:25:38,37.91206,-122.42578,6.0,125.1,130.0
366844270,2024-06-15T19:25:19,37.79463,-122.28709,0.0,107.2,273.0
368212750,2024-06-15T19:25:41,37.77451,-122.38452,0.0,360.0,511.0
368212750,2024-06-15T19:26:52,37.77451,-122.38452,0.0,360.0,511.0
367189370,2024-06-15T19:25:47,37.79129,-122.27704,0.0,0.0,511.0
368183650,2024-06-15T19:25:58,37.88842,-122.41270,5.5,331.5,328.0
368320180,2024-06-15T19:26:05,37.85264,-122.46342,1.3,124.3,511.0
368060960,2024-06-15T19:26:24,37.90835,-122.38347,0.0,303.1,511.0
368341690,2024-06-15T19:25:13,37.80630,-122.38765,31.2,170.6,170.0
367770580,2024-06-15T19:26:16,37.84002,-122.42893,7.7,290.5,511.0
368169920,2024-06-15T19:26:31,37.80894,-122.41778,0.0,360.0,511.0
338460698,2024-06-15T19:26:22,37.84527,-122.35106,2.1,94.7,511.0
338131759,2024-06-15T19:26:35,37.78005,-122.38566,0.1,188.7,511.0
368316730,2024-06-15T19:26:36,37.90901,-122.37930,0.0,360.0,511.0
338125577,2024-06-15T19:27:04,37.91092,-122.42295,6.9,119.8,122.0
338406416,2024-06-15T19:27:12,37.76083,-122.36922,7.3,334.3,330.0
368368270,2024-06-15T19:27:19,37.81865,-122.40356,0.6,139.4,128.0
367107280,2024-06-15T19:25:35,37.86786,-122.31428,0.0,360.0,511.0
367310560,2024-06-15T19:27:25,37.82783,-122.44772,21.9,301.4,511.0
367760340,2024-06-15T19:27:24,37.85439,-122.38303,14.0,84.0,511.0
367108460,2024-06-15T19:26:12,37.92394,-122.37269,0.0,154.0,511.0
368260830,2024-06-15T19:27:48,37.79231,-122.28439,0.0,98.6,177.0
367330510,2024-06-15T19:26:51,37.82199,-122.31167,0.0,360.0,292.0
368015690,2024-06-15T19:27:33,37.90855,-122.38400,0.0,65.6,511.0
367152240,2024-06-15T19:26:32,37.80746,-122.39738,7.4,327.9,511.0
338210857,2024-06-15T19:27:46,37.81555,-122.47925,3.8,25.1,511.0
338137783,2024-06-15T19:26:53,37.86473,-122.49432,0.0,360.0,511.0
367425230,2024-06-15T19:26:55,37.78142,-122.38648,0.0,116.8,511.0
338456442,2024-06-15T19:27:38,37.83212,-122.41962,5.1,350.3,511.0
338369055,2024-06-15T19:21:10,37.86114,-122.44829,7.4,24.1,511.0
338469411,2024-06-15T19:21:32,37.79433,-122.53671,8.3,66.3,511.0
338146074,2024-06-15T19:28:08,37.88813,-122.41609,7.7,108.9,511.0
367597620,2024-06-15T19:28:20,37.78616,-122.38176,2.8,346.6,511.0
338110000,2024-06-15T19:28:07,37.92122,-122.36973,0.0,329.0,129.0
338310414,2024-06-15T19:27:46,37.80580,-122.44543,0.0,347.7,511.0
419001313,2024-06-15T19:26:17,37.75243,-122.35313,0.0,38.2,157.0
338314338,2024-06-15T19:28:26,37.79111,-122.27840,0.1,360.0,511.0
338311146,2024-06-15T19:28:21,37.80712,-122.44050,0.1,188.0,511.0
367567650,2024-06-15T19:28:29,37.86792,-122.43624,4.0,35.8,511.0
338184357,2024-06-15T19:28:14,37.89456,-122.44294,7.8,120.9,511.0
368246660,2024-06-15T19:28:15,37.86980,-122.49559,0.0,360.0,511.0
366975760,2024-06-15T19:19:12,37.82622,-122.43679,9.0,69.5,511.0
367350050,2024-06-15T19:20:47,37.80702,-122.40430,0.3,220.3,511.0
338165469,2024-06-15T19:28:38,37.80724,-122.39612,4.6,152.1,148.0
367586360,2024-06-15T19:28:53,37.81337,-122.44963,4.8,5.1,9.0
367521060,2024-06-15T19:29:02,37.88154,-122.39843,5.8,247.2,511.0
366981360,2024-06-15T19:22:18,37.81799,-122.47208,10.7,281.1,511.0
367514780,2024-06-15T19:30:11,37.90574,-122.37035,0.0,131.7,511.0
366864850,2024-06-15T19:26:29,37.80890,-122.46278,2.3,217.8,265.0
367338290,2024-06-15T19:29:11,37.82667,-122.42074,0.0,143.6,511.0
338109287,2024-06-15T19:29:32,37.78089,-122.38710,0.0,0.0,511.0
338456442,2024-06-15T19:29:07,37.83379,-122.41929,3.2,13.1,511.0
367389640,2024-06-15T19:28:49,37.80901,-122.41124,0.0,136.0,511.0
